2.721649990417063236e-02,2.658900001551955938e-02,2.811610000208020210e-02,2.717929997015744448e-02
2.685140003450214863e-02,2.272490004543215036e-02,3.578060003928840160e-02,2.629589999560266733e-02
2.685080002993345261e-02,2.521190000697970390e-02,3.580960002727806568e-02,2.637339988723397255e-02
2.578669996000826359e-02,2.434300002641975880e-02,2.903279999736696482e-02,2.572340006008744240e-02
2.605620003305375576e-02,2.466500003356486559e-02,3.065239998977631330e-02,2.615589997731149197e-02
2.911850006785243750e-02,2.638330007903277874e-02,3.823129995726048946e-02,2.637420000974088907e-02
2.958750003017485142e-02,2.341449994128197432e-02,3.736319998279213905e-02,2.822719991672784090e-02
2.779850002843886614e-02,2.508920000400394201e-02,3.324209991842508316e-02,2.331779990345239639e-02
2.603399998042732477e-02,2.415399998426437378e-02,3.309589996933937073e-02,2.252250001765787601e-02
3.109210007824003696e-02,2.499239996541291475e-02,3.361449996009469032e-02,2.410129993222653866e-02
2.676629996858537197e-02,2.841579995583742857e-02,2.912010008003562689e-02,2.263449993915855885e-02
3.093680005986243486e-02,2.867289993446320295e-02,2.668379992246627808e-02,2.335030003450810909e-02
2.854450000450015068e-02,2.839560003485530615e-02,2.710439998190850019e-02,2.551499998662620783e-02
2.611670002806931734e-02,2.542790002189576626e-02,2.535250002983957529e-02,2.578130003530532122e-02
2.432069997303187847e-02,2.849169995170086622e-02,2.599779993761330843e-02,2.579490002244710922e-02
2.376899996306747198e-02,2.958590001799166203e-02,2.675580000504851341e-02,2.588640002068132162e-02
2.680289989802986383e-02,3.380520001519471407e-02,3.100620000623166561e-02,2.595750009641051292e-02
2.421669999603182077e-02,2.905269991606473923e-02,2.930380008183419704e-02,2.587080001831054688e-02
2.729320002254098654e-02,2.780370006803423166e-02,3.020080004353076220e-02,2.642549993470311165e-02
3.240169992204755545e-02,2.411160001065582037e-02,2.991240005940198898e-02,2.881829999387264252e-02
2.916280005592852831e-02,2.446139999665319920e-02,2.914889995008707047e-02,2.684329997282475233e-02
2.417500002775341272e-02,2.511040004901587963e-02,2.802450000308454037e-02,2.656729996670037508e-02
2.680280001368373632e-02,2.558549994137138128e-02,3.027300001122057438e-02,2.714220003690570593e-02
2.808370010461658239e-02,2.571590000297874212e-02,2.946690004318952560e-02,2.730109996628016233e-02
2.669059997424483299e-02,2.417250000871717930e-02,2.957570005673915148e-02,2.659770008176565170e-02
3.048280009534209967e-02,2.745089994277805090e-02,2.928429993335157633e-02,2.640500001143664122e-02
2.983419992960989475e-02,2.732989995274692774e-02,2.950299996882677078e-02,2.623379998840391636e-02
2.555020002182573080e-02,2.898339997045695782e-02,2.887539996299892664e-02,2.639120002277195454e-02
2.414310001768171787e-02,2.399659994989633560e-02,2.892930002417415380e-02,2.613629994448274374e-02
2.383520000148564577e-02,2.588609990198165178e-02,2.941419999115169048e-02,2.613780007231980562e-02
2.511540008708834648e-02,2.419959998223930597e-02,2.931959996931254864e-02,2.738320000935345888e-02
2.409259998239576817e-02,2.571950003039091825e-02,2.918730000965297222e-02,2.694670006167143583e-02
2.718049997929483652e-02,2.899199991952627897e-02,2.922030002810060978e-02,2.686880005057901144e-02
2.826709998771548271e-02,2.762870001606643200e-02,2.902200003154575825e-02,2.880259999074041843e-02
2.459449996240437031e-02,2.851319999899715185e-02,2.902489993721246719e-02,2.746710006613284349e-02
2.547620004042983055e-02,2.552679996006190777e-02,2.856439992319792509e-02,2.687970001716166735e-02
2.486190001945942640e-02,2.606449997983872890e-02,2.916159993037581444e-02,2.627219993155449629e-02
2.666179998777806759e-02,2.749690006021410227e-02,2.836699993349611759e-02,2.634069998748600483e-02
2.899389993399381638e-02,2.733169996645301580e-02,2.546859998255968094e-02,2.636520005762577057e-02
2.780030004214495420e-02,2.684019994921982288e-02,2.730109996628016233e-02,2.443650003988295794e-02
