2.000000000000000042e-03,-9.638444372521336179e-02,-4.819222186260667939e+01,-2.409611093130333757e+04,-3.000000000000000000e+01
4.000000000000000083e-03,-2.109188070903748602e-01,-5.726718168258074115e+01,-4.537479909987028805e+03,-3.976200194192394122e+00
6.000000000000000125e-03,-3.218563570392168338e-01,-5.546877497442098104e+01,8.992033540798787499e+02,2.851966983097867114e+00
8.000000000000000167e-03,-4.247241849400475999e-01,-5.143391395041537351e+01,2.017430512002803880e+03,4.171514627994824309e+00
1.000000000000000021e-02,-5.193571183402627689e-01,-4.731646670010758982e+01,2.058723625153891135e+03,4.211440674008638752e+00
1.200000000000000025e-02,-6.063973847613541857e-01,-4.352013321054572970e+01,1.898166744780928411e+03,4.045375716859052062e+00
1.400000000000000029e-02,-6.865292098528021913e-01,-4.006591254572401084e+01,1.727110332410858973e+03,3.888014300499950338e+00
1.600000000000000033e-02,-7.603455787925084142e-01,-3.690818446985308299e+01,1.578864037935462648e+03,3.763540469918048359e+00
1.800000000000000211e-02,-8.283451071430032453e-01,-3.399976417524743511e+01,1.454210147302822861e+03,3.661003810776708889e+00
2.000000000000000389e-02,-8.909506275370664419e-01,-3.130276019703157431e+01,1.348501989107930058e+03,3.566784230483783347e+00
2.200000000000000566e-02,-9.389490742780088883e-01,-2.399922337047122056e+01,3.651768413280177811e+03,6.687641565883092554e+00
2.400000000000000744e-02,-9.779494003764875876e-01,-1.950016304923934030e+01,2.249530160615940986e+03,3.995842087421763722e+00
2.600000000000000921e-02,-1.010868334414443348e+00,-1.645946701897788955e+01,1.520348015130726253e+03,2.526318448775398906e+00
2.800000000000001099e-02,-1.039363670984957633e+00,-1.424766828525719298e+01,1.105899366860347982e+03,1.664349114403788299e+00
3.000000000000001277e-02,-1.064446901988806760e+00,-1.254161550192451990e+01,8.530263916663361670e+02,1.128356478953725706e+00
3.200000000000001454e-02,-1.086775026093807828e+00,-1.116406205250055983e+01,6.887767247119803642e+02,7.769947073643717061e-01
3.400000000000001632e-02,-1.106800299838508028e+00,-1.001263687235007893e+01,5.757125900752400867e+02,5.347804647524130317e-01
3.600000000000001810e-02,-1.124851396659931613e+00,-9.025548410711737191e+00,4.935442308191711618e+02,3.595733495711765926e-01
3.800000000000001987e-02,-1.141179284765440949e+00,-8.163944052754624536e+00,4.308021789785560145e+02,2.270510551804774124e-01
4.000000000000002165e-02,-1.155984063495287595e+00,-7.402389364923283033e+00,3.807773439156706559e+02,1.228066383121078076e-01
4.200000000000002343e-02,-1.161281238262934057e+00,-2.648587383823192809e+00,2.376900990550045208e+03,7.812862942342368555e+00
4.400000000000002520e-02,-1.160236999020053172e+00,5.221196214404244529e-01,1.585353502631808624e+03,5.541905447145253127e+00
4.600000000000002698e-02,-1.154984239958092296e+00,2.626379530980473387e+00,1.052129954770024369e+03,3.935667159655826808e+00
4.800000000000002875e-02,-1.147001183626358056e+00,3.991528165867093580e+00,6.825743174433100648e+02,2.778482023646584587e+00
5.000000000000003053e-02,-1.137326842861976051e+00,4.837170382190978835e+00,4.228211081619424476e+02,1.936246579568589921e+00
5.200000000000003231e-02,-1.126693822362758945e+00,5.316510249608517924e+00,2.396699337087693777e+02,1.319938656119007181e+00
5.400000000000003408e-02,-1.115615628570950868e+00,5.539096895904056517e+00,1.112933231477691436e+02,8.676083124258955337e-01
5.600000000000003586e-02,-1.104447036845608743e+00,5.584295862671058153e+00,2.259948338350085351e+01,5.347511134419646872e-01
5.800000000000003764e-02,-1.093427383339268255e+00,5.509826753170221636e+00,-3.723455475041825480e+01,2.887797955516213655e-01
6.000000000000003941e-02,-1.082712352132663147e+00,5.357515603302577034e+00,-7.615557493382220855e+01,1.056212801752298702e-01
6.200000000000004119e-02,-1.076266286388586346e+00,3.223032872038400498e+00,-1.067241365632088218e+03,-3.815784352900613463e+00
6.400000000000004297e-02,-1.072705744122540716e+00,1.780271133022772512e+00,-7.213808695078139408e+02,-2.877464302150061215e+00
6.600000000000004474e-02,-1.071048690998588127e+00,8.285265619762425260e-01,-4.758722855232649636e+02,-2.227294277963159708e+00
