2.601702979882247746e-01,4.444914990162942559e-01,9.911307810107246041e-01,5.859176049998495728e-01
2.883814040105789900e-01,4.649910760053899139e-01,1.076817875989945605e+00,5.719017899828031659e-01
2.544929269934073091e-01,4.389545609883498400e-01,1.005095972999697551e+00,5.800161549996118993e-01
2.144747379934415221e-01,4.290860659966710955e-01,1.104710559011436999e+00,6.309568209981080145e-01
1.949536609754431993e-01,4.388342740130610764e-01,1.023710932000540197e+00,6.545630489999894053e-01
1.968111129826866090e-01,4.837620909966062754e-01,9.813816649839282036e-01,6.542796150024514645e-01
1.853440070117358118e-01,4.790859740169253200e-01,8.122549900144804269e-01,6.813555539993103594e-01
1.911981019948143512e-01,4.696964939939789474e-01,8.069359829823952168e-01,6.984321310010273010e-01
1.967345610028132796e-01,4.598608280066400766e-01,8.389378580031916499e-01,6.797185520117636770e-01
1.865622260083910078e-01,4.599833929969463497e-01,8.471925840131007135e-01,6.714064179977867752e-01
1.889310880214907229e-01,4.625974559749010950e-01,8.083020350022707134e-01,6.189926420047413558e-01
2.056383320013992488e-01,4.941553369862958789e-01,7.553652809874620289e-01,6.212084509897977114e-01
2.015537740080617368e-01,5.629353520052973181e-01,6.978012830077204853e-01,1.183516495017101988e+00
2.039864450052846223e-01,5.197887129907030612e-01,6.879675819945987314e-01,1.320934967021457851e+00
1.880571429792325944e-01,4.931500919919926673e-01,6.202903960074763745e-01,9.851138780068140477e-01
2.050813189998734742e-01,4.507670850143767893e-01,6.471832469978835434e-01,9.598283270024694502e-01
1.970910870004445314e-01,4.604413769848179072e-01,6.225556099961977452e-01,9.691919129982125014e-01
1.900096310127992183e-01,4.615088030113838613e-01,6.186285630101338029e-01,7.977030969923362136e-01
1.851821190211921930e-01,4.833288480003830045e-01,6.039976860047318041e-01,8.518044500087853521e-01
1.806675679981708527e-01,5.669251540093682706e-01,6.119314630050212145e-01,8.260366230097133666e-01
1.812814330041874200e-01,4.734762330190278590e-01,5.789260610181372613e-01,7.384098669863305986e-01
2.060515409975778311e-01,5.012429209891706705e-01,5.667840120149776340e-01,7.131389369897078723e-01
2.134103570133447647e-01,4.594687350036110729e-01,6.122746390174143016e-01,6.690675019926857203e-01
1.919044090027455240e-01,4.621422240161336958e-01,7.389088780037127435e-01,6.723938270006328821e-01
1.795858149998821318e-01,4.542338589963037521e-01,5.843519349873531610e-01,6.481784530042205006e-01
1.767351800226606429e-01,4.684242120129056275e-01,5.668577409815043211e-01,6.649344800098333508e-01
1.794976649980526417e-01,4.840159410086926073e-01,5.846008130174595863e-01,6.557860400062054396e-01
1.903483950009103864e-01,4.991604329843539745e-01,5.982605809986125678e-01,6.419864050112664700e-01
2.201335279969498515e-01,4.358776739973109215e-01,5.970455750066321343e-01,5.935449009994044900e-01
1.878797250101342797e-01,4.409815449907910079e-01,6.366603609931189567e-01,6.060016929986886680e-01
1.850533680117223412e-01,4.451703740051016212e-01,5.842698809865396470e-01,6.136815240024589002e-01
1.906376160040963441e-01,4.485535600106231868e-01,6.060585110099054873e-01,6.658345049945637584e-01
2.502959079865831882e-01,4.594536809890996665e-01,5.672989200102165341e-01,5.944026730139739811e-01
1.821779090096242726e-01,4.680581610009539872e-01,5.727820059983059764e-01,7.199603189947083592e-01
1.803603080043103546e-01,4.444227179919835180e-01,6.102590999798849225e-01,6.788920959807001054e-01
1.893787869776133448e-01,4.457067869952879846e-01,5.464937440119683743e-01,6.057446470076683909e-01
1.792478570132516325e-01,7.831990639970172197e-01,5.740249759983271360e-01,6.318992169981356710e-01
1.821660069981589913e-01,7.474608379998244345e-01,5.504885239934083074e-01,6.121193860017228872e-01
1.852868809946812689e-01,7.380751070159021765e-01,5.503243069979362190e-01,5.842464260058477521e-01
1.793502820073626935e-01,7.510830530081875622e-01,5.542254679894540459e-01,6.164697420026641339e-01
