2.003727999981492758e-01,7.847930002026259899e-02,6.911799998488277197e-02,8.127760002389550209e-02
1.950244000181555748e-01,7.856860000174492598e-02,7.612939993850886822e-02,7.752180006355047226e-02
1.756266000447794795e-01,9.416139998938888311e-02,7.263009995222091675e-02,6.777740002144128084e-02
1.731098000891506672e-01,1.022246000356972218e-01,7.232720009051263332e-02,7.158820005133748055e-02
1.715520999860018492e-01,8.606860006693750620e-02,7.407410000450909138e-02,7.591779995709657669e-02
1.837572000222280622e-01,8.278940001036971807e-02,7.961300003807991743e-02,7.283409999217838049e-02
2.042259000008925796e-01,8.574140002019703388e-02,6.946340005379170179e-02,7.126190001145005226e-02
1.867251000367105007e-01,1.053393000038340688e-01,6.937990000005811453e-02,8.237790002021938562e-02
1.850793999619781971e-01,8.576270006597042084e-02,7.071380002889782190e-02,6.834540003910660744e-02
1.754247000208124518e-01,8.915360004175454378e-02,7.344409998040646315e-02,7.489310007076710463e-02
1.772020000498741865e-01,9.408209996763616800e-02,6.903690006583929062e-02,7.054139999672770500e-02
1.758826000150293112e-01,9.125029994174838066e-02,6.687690003309398890e-02,7.338289998006075621e-02
1.796701999846845865e-01,9.647570003289729357e-02,6.893449998460710049e-02,7.438389991875737906e-02
1.888101000804454088e-01,7.765069999732077122e-02,6.685000006109476089e-02,8.089320000726729631e-02
1.772545999847352505e-01,8.395280002150684595e-02,6.980189995374530554e-02,7.624780002515763044e-02
1.844055999536067247e-01,7.948160008527338505e-02,8.269870001822710037e-02,7.258749997708946466e-02
1.827153998892754316e-01,7.884380000177770853e-02,9.612140001263469458e-02,7.526289997622370720e-02
1.783796000527217984e-01,7.921160000842064619e-02,7.379060005769133568e-02,7.612240000162273645e-02
1.945840000407770276e-01,8.771230001002550125e-02,7.528659992385655642e-02,7.972489995881915092e-02
1.824957999633625150e-01,8.491209999192506075e-02,7.776170002762228251e-02,7.147470000199973583e-02
1.707420999882742763e-01,9.453550004400312901e-02,8.611490007024258375e-02,7.327839999925345182e-02
1.719082000199705362e-01,1.040498999645933509e-01,7.724500005133450031e-02,6.891480006743222475e-02
1.774537999881431460e-01,9.202720003668218851e-02,7.574409991502761841e-02,7.324990001507103443e-02
1.723112999461591244e-01,8.911379997152835131e-02,7.688589999452233315e-02,8.158470003399997950e-02
1.810217000311240554e-01,8.123449992854148149e-02,6.758170004468411207e-02,8.753710007295012474e-02
1.706094000255689025e-01,8.756170002743601799e-02,6.831370003055781126e-02,8.301840000785887241e-02
1.752181999618187547e-01,9.957130008842796087e-02,8.349739992991089821e-02,7.336529996246099472e-02
1.823841000441461802e-01,7.718650007154792547e-02,7.540079997852444649e-02,7.077420002315193415e-02
1.870396999875083566e-01,8.180439996067434549e-02,8.157000003848224878e-02,7.611060002818703651e-02
1.892008999129757285e-01,9.261170006357133389e-02,7.366249989718198776e-02,7.237199996598064899e-02
1.734387000324204564e-01,8.060770004522055387e-02,8.594970009289681911e-02,7.631790009327232838e-02
1.758122000610455871e-01,8.947370003443211317e-02,7.735820009838789701e-02,7.320650003384798765e-02
1.970462000463157892e-01,1.111362000228837132e-01,8.353800000622868538e-02,8.382970001548528671e-02
1.831181000452488661e-01,8.538409997709095478e-02,7.674130005761981010e-02,7.304659998044371605e-02
1.814177000196650624e-01,9.121540002524852753e-02,7.070379995275288820e-02,7.801829988602548838e-02
1.703648000257089734e-01,9.513000003062188625e-02,7.554190000519156456e-02,7.070939999539405107e-02
1.783286000136286020e-01,8.377439994364976883e-02,7.555559999309480190e-02,8.286470000166445971e-02
1.765542000066488981e-01,8.431639999616891146e-02,7.134120003320276737e-02,9.989780001342296600e-02
1.821005999809131026e-01,8.061860001180320978e-02,7.647099997848272324e-02,8.615119999740272760e-02
1.741763000609353185e-01,8.605529996566474438e-02,9.833189996425062418e-02,7.347860001027584076e-02
