stiffness,height
6.785166765481984615e+08,-8.324955584762427918e-03
7.237499624822568893e+08,-8.341919877207004674e-03
7.719987235359559059e+08,-8.358345481754625439e-03
8.234639862323359251e+08,-8.374249504892183893e-03
8.783601785192154646e+08,-8.389648509091962580e-03
9.369160231746091843e+08,-8.404558531141859135e-03
9.993754907709779739e+08,-8.418995098891102202e-03
1.065998816168820977e+09,-8.432973246769392972e-03
1.137063582774750948e+09,-8.446507531673752567e-03
1.212865879081609964e+09,-8.459612048214992797e-03
1.293721532309264421e+09,-8.472300443393088187e-03
1.379967424286005259e+09,-8.484585931721078111e-03
1.471962895053157330e+09,-8.496481307173731068e-03
1.570091240040902138e+09,-8.507998957119511374e-03
1.674761307053294659e+09,-8.519150875616610108e-03
1.786409199716192007e+09,-8.529948677606036256e-03
1.905500094485460281e+09,-8.540403606723145913e-03
2.032530178785994768e+09,-8.550526551318604618e-03
2.168028718356662273e+09,-8.560328053256682779e-03
2.312560262414746284e+09,-8.569818319860367239e-03
2.466726995827549934e+09,-8.579007233842084190e-03
2.631171248091410637e+09,-8.587904364499188148e-03
2.806578169571752548e+09,-8.596518977451061971e-03
2.993678586154511452e+09,-8.604860043507578382e-03
3.193252044202844143e+09,-8.612936248923119820e-03
3.406130058505685806e+09,-8.620756004446228360e-03
3.633199576750657558e+09,-8.628327453457984575e-03
3.875406674955986023e+09,-8.635658480588226382e-03
4.133760499258164883e+09,-8.642756720236732804e-03
4.409337470478806496e+09,-8.649629563861616077e-03
4.703285768988693237e+09,-8.656284169547667773e-03
5.016830118555083275e+09,-8.662727466625774753e-03
5.351276889104102135e+09,-8.668966165271463353e-03
5.708019539658475876e+09,-8.675006762629777768e-03
6.088544424128587723e+09,-8.680855548035104619e-03
6.494436984146251678e+09,-8.686518613026272817e-03
6.927388354743469238e+09,-8.692001855882480754e-03
7.389202410398620605e+09,-8.697310985306572206e-03
7.881803280806896210e+09,-8.702451530568922067e-03
8.407243367689402580e+09,-8.707428844691555980e-03
8.967711896042364120e+09,-8.712248111029552433e-03
9.565544035454971313e+09,-8.716914348373627774e-03
1.020323062949968910e+10,-8.721432414883878437e-03
1.088342857373177719e+10,-8.725807017231801410e-03
1.160897188553792191e+10,-8.730042710241470161e-03
1.238288351195567131e+10,-8.734143904798763458e-03
1.320838792466061211e+10,-8.738114871632340908e-03
1.408892455459810448e+10,-8.741959746029870360e-03
1.502816212223392677e+10,-8.745682532061316294e-03
1.603001392313076401e+10,-8.749287106228464950e-03
1.709865413253673553e+10,-8.752777222406749047e-03
1.823853519691859818e+10,-8.756156515010715680e-03
1.945440638490111542e+10,-8.759428502949972994e-03
2.075133357490370178e+10,-8.762596593904881104e-03
2.213472036191949463e+10,-8.765664086527458210e-03
2.361033057137606430e+10,-8.768634175444489642e-03
2.518431227388302231e+10,-8.771509953579226249e-03
2.686322340092036438e+10,-8.774294415700545358e-03
2.865405906819659424e+10,-8.776990461254463582e-03
3.056428072051742172e+10,-8.779600897872441578e-03
3.260184721959476089e+10,-8.782128444059011940e-03
3.477524800432501221e+10,-8.784575731636046214e-03
3.709353846169403076e+10,-8.786945309138260995e-03
3.956637765568325043e+10,-8.789239644714008648e-03
4.220406857137193298e+10,-8.791461126719468666e-03
4.501760104190914917e+10,-8.793612069125877895e-03
4.801869753721304321e+10,-8.795694711329460347e-03
5.121986200516925049e+10,-8.797711222698012534e-03
5.463443196882747650e+10,-8.799663702589555214e-03
5.827663409665577698e+10,-8.801554184509896572e-03
6.216164347738115692e+10,-8.803384637048772277e-03
6.630564684638847351e+10,-8.805156966209537472e-03
7.072591002710093689e+10,-8.806873018059491187e-03
7.544084986833988953e+10,-8.808534578941262794e-03
8.047011097738587952e+10,-8.810143379911039574e-03
8.583464756844297791e+10,-8.811701095493340574e-03
9.155681076753233337e+10,-8.813209348440764757e-03
9.766044173755770874e+10,-8.814669709208189374e-03
1.041709710115531158e+11,-8.816083698356180776e-03
1.111155244479775696e+11,-8.817452788344226633e-03
1.185230362495113068e+11,-8.818778405198735015e-03
1.264243695162489929e+11,-8.820061928972222631e-03
1.348524448355670013e+11,-8.821304696470910756e-03
1.438423774444235840e+11,-8.822508001689932655e-03
1.534316235355860596e+11,-8.823673098040885066e-03
1.636601363173481445e+11,-8.824801198382914436e-03
1.745705324769674377e+11,-8.825893478124235969e-03
1.862082697413817139e+11,-8.826951073845457074e-03
1.986218362749956360e+11,-8.827975086990846876e-03
2.118629527036740417e+11,-8.828966585025632696e-03
2.259867876066448364e+11,-8.829926599067228210e-03
2.410521873741683044e+11,-8.830856129394604181e-03
2.571219213886593323e+11,-8.831756143744762255e-03
2.742629435507886047e+11,-8.832627579721474831e-03
2.925466712402260132e+11,-8.833471344719789897e-03
3.120492828732742920e+11,-8.834288317111749222e-03
3.328520352971804199e+11,-8.835079348050278725e-03
3.550416023435272217e+11,-8.835845260930952350e-03
3.787104359512583008e+11,-8.836586853574246447e-03
4.039571513639757080e+11,-8.837304897806319559e-03
4.308869380063773804e+11,-8.838000141873081361e-03
4.596119977517698364e+11,-8.838673309581324133e-03
4.902520124066680298e+11,-8.839325102161232905e-03
5.229346423602174072e+11,-8.839956197606468891e-03
5.577960584760880127e+11,-8.840567253475484222e-03
5.949815094428887939e+11,-8.841158906792045968e-03
6.346459269469946289e+11,-8.841731772894156904e-03
6.769545711891966553e+11,-8.842286448552449940e-03
7.220837194346661377e+11,-8.842823511243658174e-03
7.702214004651138916e+11,-8.843343520294588700e-03
8.215681779931302490e+11,-8.843847017566908164e-03
8.763379863028372803e+11,-8.844334527084996012e-03
9.347590215984927979e+11,-8.844806555925011082e-03
9.970746927747768555e+11,-8.845263597120123222e-03
1.063544635570193481e+12,-8.845706125210739401e-03
1.134445794328909912e+12,-8.846134601641963968e-03
1.210073575878242676e+12,-8.846549472276699078e-03
1.290743080329340576e+12,-8.846951169565464568e-03
1.376790413929102295e+12,-8.847340111620916048e-03
1.468574089433351807e+12,-8.847716703384911341e-03
1.566476519835841064e+12,-8.848081337068158803e-03
1.670905611676571045e+12,-8.848434392325188469e-03
1.782296464568040527e+12,-8.848776236846767063e-03
1.901113184020242432e+12,-8.849107226851948838e-03
2.027850815117628906e+12,-8.849427706615564659e-03
2.163037405104578613e+12,-8.849738009973684427e-03
2.307236203472952637e+12,-8.850038460427533948e-03
2.461048008718523438e+12,-8.850329370381437855e-03
2.625113671543691406e+12,-8.850611042992895250e-03
2.800116764936192383e+12,-8.850883771479800544e-03
2.986786432248507324e+12,-8.851147840037931758e-03
3.185900425144239746e+12,-8.851403523585155142e-03
3.398288344069252441e+12,-8.851651088316536686e-03
3.624835094748479492e+12,-8.851890791572003536e-03
3.866484575110086914e+12,-8.852122883725499491e-03
4.124243607998289551e+12,-8.852347606294941329e-03
4.399186136060141602e+12,-8.852565192979611197e-03
4.692457696284525391e+12,-8.852775870623830201e-03
5.005280192835844727e+12,-8.852979858383847045e-03
5.338956988068636719e+12,-8.853177368988163209e-03
5.694878332934496094e+12,-8.853368607963041370e-03
6.074527159406611328e+12,-8.853553774573086343e-03
6.479485259056391602e+12,-8.853733061378044056e-03
6.911439873524287109e+12,-8.853906655134302639e-03
7.372190724344309570e+12,-8.854074736700745518e-03
7.863657511411541016e+12,-8.854237481207505311e-03
8.387887911334356445e+12,-8.854395058079056469e-03
8.947066108996927734e+12,-8.854547631371723071e-03
9.543521897877501953e+12,-8.854695359802100540e-03
1.017974038703934961e+13,-8.854838397249764625e-03
1.085837235523788672e+13,-8.854976892970434221e-03
1.158224529528349414e+13,-8.855110991077275173e-03
1.235437519467697852e+13,-8.855240831082689112e-03
1.317797910159991406e+13,-8.855366548003118510e-03
1.405648852861667773e+13,-8.855488273310285763e-03
1.499356374993375586e+13,-8.855606133043814054e-03
1.599310905178472656e+13,-8.855720250574350416e-03
1.705928899948203516e+13,-8.855830744463943915e-03
1.819654578891113672e+13,-8.855937729775220646e-03
1.940961775476057422e+13,-8.856041317814700164e-03
2.070355911260352734e+13,-8.856141616745638601e-03
