stiffness,height
8.628457211792867747e+04,-2.702384661701715984e+00
8.864287442226010899e+04,-2.719618874142435416e+00
9.106563309025115450e+04,-2.740692476580751435e+00
9.355460982259929006e+04,-2.765480346014024704e+00
9.611161447024285735e+04,-2.793826002911886874e+00
9.873850635038592736e+04,-2.825546145652043428e+00
1.014371955984953383e+05,-2.844934351644747395e+00
1.042096445572491357e+05,-2.843893678706483019e+00
1.070578692034469859e+05,-2.846237681582022283e+00
1.099839406139219936e+05,-2.851963747985942099e+00
1.129899864715147560e+05,-2.861041696673116252e+00
1.160781926122139703e+05,-2.873419483691726839e+00
1.192508046145759727e+05,-2.889023007666842169e+00
1.225101294325931085e+05,-2.907751231448991280e+00
1.258585370731846924e+05,-2.929483518856736080e+00
1.292984623195407912e+05,-2.954073031665656046e+00
1.328324065015662054e+05,-2.981357427701476936e+00
1.364629393147139926e+05,-3.011150813346990418e+00
1.401927006885307201e+05,-3.033759151490379224e+00
1.440244027062719979e+05,-3.031163726750219389e+00
1.479608315769858891e+05,-3.031248966116396382e+00
1.520048496614923060e+05,-3.034011499577930149e+00
1.561593975537431252e+05,-3.039425229901610237e+00
1.604274962190603546e+05,-3.047452563750675303e+00
1.648122491908253869e+05,-3.058034009182058366e+00
1.693168448271991510e+05,-3.071094923600595994e+00
1.739445586295275716e+05,-3.086542248143588019e+00
1.786987556241108396e+05,-3.104270864037519839e+00
1.835828928090707632e+05,-3.124156426738599279e+00
1.886005216680951999e+05,-3.146065348921121441e+00
1.937552907528869109e+05,-3.169847309327201046e+00
1.990509483361973835e+05,-3.195342618963326053e+00
2.044913451373663265e+05,-3.222384400735612608e+00
2.100804371223650523e+05,-3.237214633111704210e+00
2.158222883803570003e+05,-3.233706131138948781e+00
2.217210740788927942e+05,-3.232147557518604941e+00
2.277810834998641803e+05,-3.232528755963380185e+00
2.340067231584429974e+05,-3.234833261389749914e+00
2.404025200072631706e+05,-3.239030451816501177e+00
2.469731247281783726e+05,-3.245076367962864250e+00
2.537233151139920228e+05,-3.252921232540729068e+00
2.606579995426073438e+05,-3.262500698658651999e+00
2.677822205461454578e+05,-3.273741955994722730e+00
2.751011584775968222e+05,-3.286563322987350766e+00
2.826201352777061402e+05,-3.300874196129014670e+00
2.903446183447941439e+05,-3.316578247999010021e+00
2.982802245103665045e+05,-3.333568332984962801e+00
3.064327241233672830e+05,-3.351737329359730566e+00
3.148080452460710658e+05,-3.370969325041720754e+00
3.234122779646531562e+05,-3.391146862423141783e+00
3.322516788175738766e+05,-3.412147316731934943e+00
3.413326753450027318e+05,-3.433849835380560656e+00
3.506618707625746028e+05,-3.451814618011661118e+00
3.602460487629061681e+05,-3.446586857216796140e+00
3.700921784483233350e+05,-3.442579987930296959e+00
3.802074193984309677e+05,-3.439794312025112433e+00
3.905991268761688261e+05,-3.438222593965958307e+00
4.012748571761697531e+05,-3.437852605048428600e+00
4.122423731192923733e+05,-3.438664793592342228e+00
4.235096496973302565e+05,-3.440635657411924342e+00
4.350848798719996703e+05,-3.443733726132632622e+00
4.469764805324229528e+05,-3.447923362500316724e+00
4.591930986154452548e+05,-3.453166247858739268e+00
4.717436173932150123e+05,-3.459415865865439255e+00
4.846371629326390685e+05,-3.466623128463400150e+00
4.978831107313557295e+05,-3.474738108970387263e+00
5.114910925351105980e+05,-3.483703236801223735e+00
5.254710033414366189e+05,-3.493462311990970903e+00
5.398330085947727785e+05,-3.503954123937992549e+00
5.545875515782313887e+05,-3.515117413138406199e+00
5.697453610073958989e+05,-3.526888597069782527e+00
5.853174588316696463e+05,-3.539204904778229466e+00
6.013151682488474762e+05,-3.552001777991791620e+00
6.177501219387465389e+05,-3.565214131800042985e+00
6.346342705218563788e+05,-3.578780285116267112e+00
6.519798912492104573e+05,-3.592637147989227397e+00
6.697995969297266565e+05,-3.606722896384414234e+00
6.881063451015884057e+05,-3.620978146082483917e+00
7.069134474542590324e+05,-3.635346062282848845e+00
7.262345795080388198e+05,-3.649769732332507566e+00
7.460837905581708765e+05,-3.652440106032478262e+00
7.664755138907370856e+05,-3.646049458324118753e+00
7.874245772777806269e+05,-3.640219760143585059e+00
8.089462137592523359e+05,-3.634959486859950850e+00
8.310560727196878288e+05,-3.630271304930897003e+00
8.537702312675776193e+05,-3.626156554342784055e+00
8.771052059258073568e+05,-3.622614957911390654e+00
9.010779646415718598e+05,-3.619643248126679591e+00
9.257059391245687148e+05,-3.617235863357898484e+00
9.510070375224051531e+05,-3.615386536081890867e+00
9.769996574424458668e+05,-3.614084163167508024e+00
1.003702699329570984e+06,-3.613320371864268132e+00
1.031135580209567444e+06,-3.613081382867043168e+00
1.059318247808163986e+06,-3.613353036817757324e+00
1.088271195055928547e+06,-3.614120833924786780e+00
1.118015474989664741e+06,-3.615369717253820170e+00
1.148572716061020503e+06,-3.617078791755003575e+00
1.179965137863576878e+06,-3.619232531519260831e+00
1.212215567289724946e+06,-3.621811096655625395e+00
1.245347455129173351e+06,-3.624794464896284207e+00
1.279384893121108180e+06,-3.628162726148443262e+00
1.314352631472419249e+06,-3.631893812935298449e+00
1.350276096854727948e+06,-3.635967478905576034e+00
1.387181410893301945e+06,-3.640361756064675713e+00
1.425095409161320888e+06,-3.645056221622415826e+00
1.464045660693239421e+06,-3.650028647868377885e+00
1.504060488031560322e+06,-3.655257334287873583e+00
1.545168987821427872e+06,-3.660721130854487804e+00
1.587401051968198502e+06,-3.666399458796564925e+00
1.630787389373204438e+06,-3.672272328878212644e+00
1.675359548263642238e+06,-3.678318065854258023e+00
1.721149939132755157e+06,-3.684517653524125969e+00
1.768191858307009097e+06,-3.690851807330846501e+00
1.816519512157420628e+06,-3.697302598083505920e+00
1.866168041972563602e+06,-3.703849527902326688e+00
1.917173549511492252e+06,-3.710477503399808530e+00
1.969573123254951322e+06,-3.717169354703936612e+00
2.023404865374196786e+06,-3.723908751467715827e+00
2.078707919436815660e+06,-3.730680196092382772e+00
